date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:56:46	24820/24820	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2011%20Jul%202022%2019:15:10%20GMT	https://fonts.gstatic.com/s/robotoslab/v24/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoa4Omb2Rm.ttf	C:/Benim%20Web%20Sitem/Ecotech/huh/fonts.gstatic.com/s/robotoslab/v24/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoa4Omb2Rm.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.2)
23:56:47	24920/24920	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2011%20Jul%202022%2019:15:09%20GMT	https://fonts.gstatic.com/s/robotoslab/v24/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoDIOmb2Rm.ttf	C:/Benim%20Web%20Sitem/Ecotech/huh/fonts.gstatic.com/s/robotoslab/v24/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoDIOmb2Rm.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.2)
23:56:47	24928/24928	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2011%20Jul%202022%2019:15:08%20GMT	https://fonts.gstatic.com/s/robotoslab/v24/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoJYOmb2Rm.ttf	C:/Benim%20Web%20Sitem/Ecotech/huh/fonts.gstatic.com/s/robotoslab/v24/BngbUXZYTXPIvIBgJJSb6s3BzlRRfKOFbvjoJYOmb2Rm.ttf	(from https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.2)
23:56:48	17942/17942	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:17:42%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/elementor/css/post-10.css?ver=1680502662	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/elementor/css/post-1082f5.css	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:49	5793/5793	---MC-	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:56:49%20GMT	https://fonts.googleapis.com/css?family=Roboto%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CRoboto+Slab%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic%7CDM+Sans%3A100%2C100italic%2C200%2C200italic%2C300%2C300italic%2C400%2C400italic%2C500%2C500italic%2C600%2C600italic%2C700%2C700italic%2C800%2C800italic%2C900%2C900italic&display=swap&ver=6.2	C:/Benim%20Web%20Sitem/Ecotech/huh/fonts.googleapis.com/cssbe06.css	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:50	91854/91854	---MC-	200	added ('OK')	application/json	date:Mon,%2003%20Apr%202023%2006:56:50%20GMT	https://ifingerstudio.com/spondtech/wp-json/wp/v2/pages/10	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/wp/v2/pages/10.json	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Apr%202023%2006:56:51%20GMT	https://ifingerstudio.com/spondtech/?p=10	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/index64b4.html	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:51	2419/2419	---M--	200	added ('OK')	application/json	date:Mon,%2003%20Apr%202023%2006:56:51%20GMT	https://ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifingerstudio.com%2Fspondtech%2Fhome-two%2F	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed4076.json	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:51	2485/2485	---M-Z	200	added ('OK')	text/xml	date:Mon,%2003%20Apr%202023%2006:56:52%20GMT	https://ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifingerstudio.com%2Fspondtech%2Fhome-two%2F&format=xml	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/oembed/1.0/embedd32e	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:52	5902/5902	---M--	200	added ('OK')	image/png	date:Thu,%2002%20Mar%202023%2006:25:46%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/03/w-sticky-03.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/03/w-sticky-03.png	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:53	26236/26236	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2010:54:44%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_shape.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_shape.png	(from https://ifingerstudio.com/spondtech/home-two/)
23:56:57	81368/81368	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Jan%202023%2011:19:30%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/choose_img01.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/choose_img01.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:57:07	70140/70140	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:56:58%20GMT	https://ifingerstudio.com/spondtech/service/media-marketing/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/service/media-marketing/index.html	(from https://ifingerstudio.com/spondtech/home-two/)
23:57:18	75687/75687	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2008:38:42%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_project_img01.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_project_img01.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:57:18	70140/70140	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:56:58%20GMT	https://ifingerstudio.com/spondtech/service/market-research/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/service/market-research/index.html	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:08	49379/49379	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2008:38:47%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_project_img04.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_project_img04.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:13	68908/68908	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2008:38:40%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_project_img05.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_project_img05.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:18	35268/35268	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2011:45:54%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/testimonial-thumb-05.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/testimonial-thumb-05.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:21	547202/547202	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2010:59:33%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/about_img.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/about_img.png	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:25	26450/26450	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2009:00:13%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/newsletter_bg.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/newsletter_bg.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:28	9512/9512	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202023%2009:00:33%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_newsletter_shape.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_newsletter_shape.png	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:35	29375/29375	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2011:40:50%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/testimonial-thumb-04.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/testimonial-thumb-04.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:36	79140/79140	---M-Z	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:58:34%20GMT	https://ifingerstudio.com/spondtech/5-ways-technology-has-improved-business-today/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/5-ways-technology-has-improved-business-today/index.html	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:37	79048/79048	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:58:37%20GMT	https://ifingerstudio.com/spondtech/ideas-for-high-returns-on-investment/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/ideas-for-high-returns-on-investment/index.html	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:41	106846/106846	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:06:33%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/02/07_blog-770x460.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/02/07_blog-770x460.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:41	36373/36373	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:08:46%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/02/10_blog-360x353.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/02/10_blog-360x353.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:42	41254/41254	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:11:30%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/02/08_blog-360x353.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/02/08_blog-360x353.jpg	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:43	74937/74937	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:58:42%20GMT	https://ifingerstudio.com/spondtech/category/partners/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/category/partners/index.html	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:43	15663/15663	---M--	200	added ('OK')	image/png	date:Sun,%2008%20Jan%202023%2005:55:16%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_footer_bg.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h2_footer_bg.png	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:45	707/707	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Apr%202023%2006:58:45%20GMT	http://ifingerstudio.com/spondtech/wp-content/uploads/redux/custom-fonts/fonts.css?ver=1680504844	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/redux/custom-fonts/fonts.dc5f47.delayed	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:46	78405/78405	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:58:45%20GMT	https://ifingerstudio.com/spondtech/proactive-customer-at-experience-in-idea/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/proactive-customer-at-experience-in-idea/index.html	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:46	0/0	---M--	200	added ('OK')	text/css	date:Fri,%2020%20Jan%202023%2004:00:54%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/redux/custom-fonts/fonts.css?ver=1680504844	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/redux/custom-fonts/fonts5f47.css	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:47	6439/6439	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2013%20Jan%202023%2013:13:06%20GMT	https://ifingerstudio.com/spondtech/wp-content/plugins/mailchimp-for-wp/assets/js/forms.js?ver=4.9.3	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/plugins/mailchimp-for-wp/assets/js/forms6959.js	(from https://ifingerstudio.com/spondtech/home-two/)
23:58:48	20620/20620	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:12:46%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/elementor/css/post-11.css?ver=1680498766	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/elementor/css/post-115ff6.css	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Apr%202023%2006:59:00%20GMT	https://ifingerstudio.com/spondtech/?p=11	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/index5757.html	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:00	2429/2429	---M--	200	added ('OK')	application/json	date:Mon,%2003%20Apr%202023%2006:59:00%20GMT	https://ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifingerstudio.com%2Fspondtech%2Fhome-three%2F	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed66bd.json	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:01	2495/2495	---M-Z	200	added ('OK')	text/xml	date:Mon,%2003%20Apr%202023%2006:59:01%20GMT	https://ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifingerstudio.com%2Fspondtech%2Fhome-three%2F&format=xml	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/oembed/1.0/embedab65	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:05	113300/113300	---MC-	200	added ('OK')	application/json	date:Mon,%2003%20Apr%202023%2006:58:49%20GMT	https://ifingerstudio.com/spondtech/wp-json/wp/v2/pages/11	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/wp/v2/pages/11.json	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:08	105020/105020	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:25:09%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_banner_main_img.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_banner_main_img.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:08	4391/4391	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:25:01%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img02.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img02.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:09	3805/3805	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:25:03%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img03.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img03.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:10	4441/4441	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:25:05%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img04.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img04.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:11	3223/3223	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:25:06%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img05.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img05.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:12	4789/4789	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:25:08%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img06.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img06.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:14	32638/32638	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202023%2009:33:04%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/business_img.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/business_img.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:14	84450/84450	---M--	200	added ('OK')	image/png	date:Mon,%2002%20Jan%202023%2011:24:34%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img01.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/banner_img01.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:16	34161/34161	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2011:06:35%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/01-team-thumb-410x460.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/01-team-thumb-410x460.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:18	85161/85161	---M--	200	added ('OK')	image/png	date:Tue,%2003%20Jan%202023%2009:38:45%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/about_img02.png	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/about_img02.png	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:19	46442/46442	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2011:06:06%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/02-team-thumb-410x460.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/02-team-thumb-410x460.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:19	49992/49992	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2011:04:58%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/03-team-thumb-410x460.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/03-team-thumb-410x460.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:20	78022/78022	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:59:21%20GMT	https://ifingerstudio.com/spondtech/teams/jecy-deoko/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/teams/jecy-deoko/index.html	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:21	45490/45490	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2011:02:23%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/04-team-thumb-410x460.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/04-team-thumb-410x460.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:21	62237/62237	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2009:58:39%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img01.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img01.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:21	67319/67319	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:59:22%20GMT	https://ifingerstudio.com/spondtech/portfolios/3d-glasses-effect/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/portfolios/3d-glasses-effect/index.html	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:23	67378/67378	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2009:57:51%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img02.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img02.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:23	60340/60340	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2009:57:12%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img03.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img03.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:23	67339/67339	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:59:23%20GMT	https://ifingerstudio.com/spondtech/portfolios/camera-shutter-count/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/portfolios/camera-shutter-count/index.html	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:24	40533/40533	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2009:56:44%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img04.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img04.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:24	53233/53233	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2009:55:56%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img05.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img05.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:24	67372/67372	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:59:24%20GMT	https://ifingerstudio.com/spondtech/portfolios/air-electricity-generation/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/portfolios/air-electricity-generation/index.html	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:26	67289/67289	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:59:26%20GMT	https://ifingerstudio.com/spondtech/portfolios/vr-box-shinecon/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/portfolios/vr-box-shinecon/index.html	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:26	67258/67258	---MCZ	200	added ('OK')	text/html	date:Mon,%2003%20Apr%202023%2006:59:26%20GMT	https://ifingerstudio.com/spondtech/portfolios/music-studio/	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/portfolios/music-studio/index.html	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:27	4521/4521	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:18:29%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/elementor/css/post-524.css?ver=1680499109	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/elementor/css/post-524ca86.css	(from https://ifingerstudio.com/spondtech/about-us/)
23:59:28	45262/45262	---M--	200	added ('OK')	image/jpeg	date:Tue,%2003%20Jan%202023%2009:55:31%20GMT	https://ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img06.jpg	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-content/uploads/2023/01/h3_project_img06.jpg	(from https://ifingerstudio.com/spondtech/home-three/)
23:59:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2003%20Apr%202023%2006:59:31%20GMT	https://ifingerstudio.com/spondtech/?p=524	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/index7dad.html	(from https://ifingerstudio.com/spondtech/about-us/)
23:59:31	2419/2419	---M--	200	added ('OK')	application/json	date:Mon,%2003%20Apr%202023%2006:59:30%20GMT	https://ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifingerstudio.com%2Fspondtech%2Fabout-us%2F	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/oembed/1.0/embedcc1a.json	(from https://ifingerstudio.com/spondtech/about-us/)
23:59:32	2485/2485	---M-Z	200	added ('OK')	text/xml	date:Mon,%2003%20Apr%202023%2006:59:32%20GMT	https://ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fifingerstudio.com%2Fspondtech%2Fabout-us%2F&format=xml	C:/Benim%20Web%20Sitem/Ecotech/huh/ifingerstudio.com/spondtech/wp-json/oembed/1.0/embed748e	(from https://ifingerstudio.com/spondtech/about-us/)
